GUID,Icon,Name,InfoDescription,Buff,Buff Effects,BoostBuff,BoostBuff Effects,Boost Hint,Boost Condition,Targets,Source,Allocation,Rarity,Niche,Price,IsMetaItem,Origin,ObsidianPrice
71575,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_64.png,-6901390213826511124,-6913111069991678778,71576,AttackSpeedArcherModulePercentualUpgrade: +10% | AttackSpeedTorchPercentualUpgrade: +10%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.763%] | 122539 [2.669%] | 122541 [2.669%] | 122543 [0.381%] | 122545 [0.381%] | 145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64766 [0.145%] | 64767 [0.328%] | 64769 [0.195%] | 64770 [0.439%] | 64772 [0.195%] | 64773 [0.439%] | 64775 [0.148%] | 64776 [0.334%] | 64778 [0.195%] | 64779 [0.439%] | 64781 [0.195%] | 64782 [0.439%] | 64784 [0.195%] | 64785 [0.439%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95375 [0.141%] | 95439 [0.014%] | 95440 [0.018%] | 95441 [0.018%] | 95442 [0.014%] | 95443 [0.018%] | 95444 [0.018%] | 95445 [0.018%] | 95446 [0.014%] | 95447 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%] | 95452 [0.014%] | 95453 [0.014%],Ship,Common,Military,2750,,,16
71599,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_026.png,-6912964896633871795,-6906229180306265638,71600,AccuracyArcherModuleUpgrade: +10% | AccuracyBallistaModuleUpgrage: +10%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.763%] | 122539 [2.669%] | 122541 [2.669%] | 122543 [0.381%] | 122545 [0.381%] | 145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64766 [0.145%] | 64767 [0.328%] | 64769 [0.195%] | 64770 [0.439%] | 64772 [0.195%] | 64773 [0.439%] | 64775 [0.148%] | 64776 [0.334%] | 64778 [0.195%] | 64779 [0.439%] | 64781 [0.195%] | 64782 [0.439%] | 64784 [0.195%] | 64785 [0.439%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95375 [0.141%] | 95439 [0.014%] | 95440 [0.018%] | 95441 [0.018%] | 95442 [0.014%] | 95443 [0.018%] | 95444 [0.018%] | 95445 [0.018%] | 95446 [0.014%] | 95447 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%] | 95452 [0.014%] | 95453 [0.014%],Ship,Common,Military,2750,,,16
71591,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_72.png,-6905740238431096716,-6906290455613039403,71592,DistanceAttackRangeCatapultModulePercentualUpgrade: +5% | DistanceAttackRangeBallistaModulePercentualUpgrade: +10%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.763%] | 122539 [2.669%] | 122541 [2.669%] | 122543 [0.381%] | 122545 [0.381%] | 145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64766 [0.145%] | 64767 [0.328%] | 64769 [0.195%] | 64770 [0.439%] | 64772 [0.195%] | 64773 [0.439%] | 64775 [0.148%] | 64776 [0.334%] | 64778 [0.195%] | 64779 [0.439%] | 64781 [0.195%] | 64782 [0.439%] | 64784 [0.195%] | 64785 [0.439%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95375 [0.141%] | 95439 [0.014%] | 95440 [0.018%] | 95441 [0.018%] | 95442 [0.014%] | 95443 [0.018%] | 95444 [0.018%] | 95445 [0.018%] | 95446 [0.014%] | 95447 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%] | 95452 [0.014%] | 95453 [0.014%],Ship,Common,Military,2750,,,16
71597,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_76.png,-6908848738675601614,-6907920873738525926,71598,AccuracyArcherModuleUpgrade: +15% | DistanceAttackRangeArcherModulePercentualUpgrade: +20%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Ship,Rare,Military,16500,,,98
71573,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_86.png,-6904214922694563709,-6912153706543289043,71574,AccuracyBallistaModuleUpgrage: +15% | AttackSpeedBallistaModulePercentualUpgrade: +20%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Ship,Rare,Military,16500,,,98
71581,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_015.png,-6904779342275333938,-6913497771073340321,71582,DistanceAttackRangeCatapultModulePercentualUpgrade: +10% | AttackSpeedCatapultModulePercentualUpgrade: +25%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Ship,Rare,Military,16500,,,98
71589,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_031.png,-6907649616508305631,-6907264512128557796,71590,DistanceAttackRangeArcherModulePercentualUpgrade: +20% | AttackSpeedArcherModulePercentualUpgrade: +15% | AttackSpeedTorchPercentualUpgrade: +15%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.568%] | 122539 [1.987%] | 122541 [1.987%] | 122543 [0.284%] | 122545 [0.284%] | 145046 [0.027%] | 145047 [0.144%] | 145048 [0.616%] | 145049 [0.003%] | 43017 [0.563%] | 43018 [0.472%] | 43019 [0.466%] | 43020 [0.436%] | 43021 [0.425%] | 43022 [0.513%] | 64766 [0.029%] | 64767 [0.152%] | 64768 [0.652%] | 64769 [0.037%] | 64770 [0.195%] | 64771 [0.833%] | 64772 [0.037%] | 64773 [0.195%] | 64774 [0.833%] | 64775 [0.026%] | 64776 [0.138%] | 64777 [0.592%] | 64778 [0.037%] | 64779 [0.195%] | 64780 [0.833%] | 64781 [0.037%] | 64782 [0.195%] | 64783 [0.833%] | 64784 [0.037%] | 64785 [0.195%] | 64786 [0.833%] | 64787 [0.028%] | 64788 [0.146%] | 64789 [0.625%] | 64790 [0.027%] | 64791 [0.144%] | 64792 [0.616%] | 64793 [0.028%] | 64794 [0.148%] | 64795 [0.634%] | 64796 [0.025%] | 64797 [0.131%] | 64798 [0.563%] | 64799 [0.025%] | 64800 [0.133%] | 64801 [0.570%] | 64802 [0.026%] | 64803 [0.135%] | 64804 [0.577%] | 95375 [0.088%] | 95439 [0.003%] | 95440 [0.003%] | 95441 [0.003%] | 95442 [0.002%] | 95443 [0.003%] | 95444 [0.003%] | 95445 [0.003%] | 95446 [0.003%] | 95447 [0.003%] | 95448 [0.002%] | 95449 [0.002%] | 95450 [0.080%] | 95452 [0.003%] | 95453 [0.003%],Ship,Rare,Military,16500,,,98
106706,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_044.png,-6910734970786712693,-6908135034723073567,106707,BuffBaseSpeedUpgrade: +15% | BuffTransferSpeedUpgrade: +30% | AccuracyArcherModuleUpgrade: +20% | OffenseArcherModuleRangedUpgrade: +2,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.245%] | 122539 [0.858%] | 122541 [0.858%] | 122543 [0.123%] | 122545 [0.123%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%] | Quest: 122977,Ship,Epic,Military,110000,,,655
71571,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_042.png,-6899728173322277173,-6917164715606899626,71572,DistanceAttackRangeBallistaModulePercentualUpgrade: +25% | AttackSpeedBallistaModulePercentualUpgrade: +35%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,145047 [0.021%] | 145048 [0.063%] | 43019 [0.099%] | 64791 [0.021%] | 64792 [0.063%] | Quest: 125598,Ship,Epic,Military,110000,,,655
71595,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_021.png,-6913151696050511696,-6903524263460732449,71596,AccuracyCatapultModuleUpgrage: +20% | AttackSpeedCatapultModulePercentualUpgrade: +35%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.245%] | 122539 [0.858%] | 122541 [0.858%] | 122543 [0.123%] | 122545 [0.123%] | 145047 [0.021%] | 145048 [0.063%] | 43017 [0.129%] | 43018 [0.099%] | 43019 [0.099%] | 43020 [0.113%] | 43021 [0.111%] | 43022 [0.145%] | 64767 [0.022%] | 64768 [0.066%] | 64770 [0.035%] | 64771 [0.105%] | 64773 [0.035%] | 64774 [0.105%] | 64776 [0.025%] | 64777 [0.075%] | 64779 [0.035%] | 64780 [0.105%] | 64782 [0.035%] | 64783 [0.105%] | 64785 [0.035%] | 64786 [0.105%] | 64788 [0.021%] | 64789 [0.063%] | 64791 [0.021%] | 64792 [0.063%] | 64794 [0.021%] | 64795 [0.064%] | 64797 [0.024%] | 64798 [0.071%] | 64800 [0.024%] | 64801 [0.071%] | 64803 [0.024%] | 64804 [0.073%] | 95375 [0.020%] | 95450 [0.023%],Ship,Epic,Military,110000,,,655
71587,data/ui/fhd/base/icon_content/items_specialist/celtic_female/icon_3d_celtic_female_015.png,-6905963548737243820,-6913888261657050440,71588,DistanceAttackRangeArcherModulePercentualUpgrade: +30% | AttackSpeedArcherModulePercentualUpgrade: +30% | AttackSpeedTorchPercentualUpgrade: +30%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,43020 [0.113%] | 43022 [0.145%] | 64803 [0.024%] | 64804 [0.073%] | 95450 [0.023%],Ship,Epic,Military,110000,,,655
71579,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_022.png,-6907614158360516118,-6910454763110332613,71580,AccuracyCatapultModuleUpgrage: +20% | AccuracyBallistaModuleUpgrage: +20% | OffenseCatapultModuleRangedUpgrade: +30 | OffenseBallistaModuleRangedUpgrade: +5,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,43018 [0.099%] | 64788 [0.021%] | 64789 [0.063%],Ship,Epic,Military,110000,,,655
71585,data/ui/fhd/base/icon_content/items_specialist/other_female/icon_3d_other_female_007.png,-6911917980468995099,-6903332830645382674,71586,AccuracyArcherModuleUpgrade: +25% | DistanceAttackRangeArcherModulePercentualUpgrade: +40% | AttackSpeedArcherModulePercentualUpgrade: +40% | AttackSpeedTorchPercentualUpgrade: +40%,71604,AccuracyArcherModuleUpgrade: +30% | DistanceAttackRangeArcherModulePercentualUpgrade: +50% | AttackSpeedArcherModulePercentualUpgrade: +45% | AttackSpeedTorchPercentualUpgrade: +45%,-6911090360734695650,ConditionObjectCount: AtLeast 1 | 38995 | RequiredMilitaryModuleCount | 2,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.030%] | 122539 [0.106%] | 122541 [0.106%] | 122543 [0.015%] | 122545 [0.015%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Ship,Legendary,Military,550000,,,3274
42619,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_056.png,-6911537206828359136,-6915248109395000048,42622,AccuracyBallistaModuleUpgrage: +25% | DistanceAttackRangeBallistaModulePercentualUpgrade: +30% | OffenseBallistaModuleRangedUpgrade: +4 | AttackSpeedBallistaModulePercentualUpgrade: +45%,71495,AccuracyBallistaModuleUpgrage: +30% | DistanceAttackRangeBallistaModulePercentualUpgrade: +35% | OffenseBallistaModuleRangedUpgrade: +6 | AttackSpeedBallistaModulePercentualUpgrade: +50%,-6902250042217765101,ConditionDiplomacyState: Alliance | 37495,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.030%] | 122539 [0.106%] | 122541 [0.106%] | 122543 [0.015%] | 122545 [0.015%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Ship,Legendary,Military,550000,,,3274
71577,data/ui/fhd/base/icon_content/items_specialist/roman_male/icon_3d_roman_male_017.png,-6902353685609332440,-6915325383905534613,71578,AccuracyCatapultModuleUpgrage: +25% | DistanceAttackRangeCatapultModulePercentualUpgrade: +20% | OffenseCatapultModuleRangedUpgrade: +30 | AttackSpeedCatapultModulePercentualUpgrade: +40%,71605,AccuracyCatapultModuleUpgrage: +30% | DistanceAttackRangeCatapultModulePercentualUpgrade: +20% | OffenseCatapultModuleRangedUpgrade: +40 | AttackSpeedCatapultModulePercentualUpgrade: +50%,-6908035868972726445,ConditionPlayerCounter: MoneyBalance AtLeast 5000,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.030%] | 122539 [0.106%] | 122541 [0.106%] | 122543 [0.015%] | 122545 [0.015%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Ship,Legendary,Military,550000,,,3274
71593,data/ui/fhd/base/icon_content/items_specialist/nonbinary/icon_3d_celtic_nb_01.png,-6901064583558117275,-6915430836129970741,71594,BuffBaseSpeedUpgrade: +10% | AccuracyArcherModuleUpgrade: +20% | AccuracyBallistaModuleUpgrage: +20% | DistanceAttackRangeArcherModulePercentualUpgrade: +40% | DistanceAttackRangeBallistaModulePercentualUpgrade: +25%,71603,BuffBaseSpeedUpgrade: +15% | AccuracyArcherModuleUpgrade: +20% | AccuracyBallistaModuleUpgrage: +20% | DistanceAttackRangeArcherModulePercentualUpgrade: +50% | DistanceAttackRangeBallistaModulePercentualUpgrade: +35%,-6915547957172726839,ConditionPlayerCounter: ContractsCompleted AtLeast 20,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.030%] | 122539 [0.106%] | 122541 [0.106%] | 122543 [0.015%] | 122545 [0.015%] | 79671 [16.667%],Ship,Legendary,Military,550000,,,3274
79631,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_017.png,-6916287550395199485,-6901642565441097442,79633,BuffBaseSpeedUpgrade: +10% | BuffReduceDamageImpactUpgrade: -50% | RewardMoneyPerDestroyedShipUpgrade: +1200 | DistanceAttackRangeArcherModulePercentualUpgrade: +30%,79634,BuffBaseSpeedUpgrade: +15% | BuffReduceDamageImpactUpgrade: -75% | RewardMoneyPerDestroyedShipUpgrade: +2000 | DistanceAttackRangeArcherModulePercentualUpgrade: +40%,-6907324926835652251,ConditionDiplomacyState: War | 37494,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.030%] | 122539 [0.106%] | 122541 [0.106%] | 122543 [0.015%] | 122545 [0.015%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Ship,Legendary,Military,550000,,,3274
106979,data/ui/fhd/base/icon_content/items_specialist/other_male/icon_3d_other_male_023.png,-6905145250996084078,-6906335292976702470,106980,BaseHealthUpgrade: +60% | SelfHealUpgrade: +100% | DistanceAttackRangeBallistaModulePercentualUpgrade: +25% | AttackSpeedBallistaModulePercentualUpgrade: +45%,106981,BaseHealthUpgrade: +80% | SelfHealUpgrade: +150% | DistanceAttackRangeBallistaModulePercentualUpgrade: +30% | AttackSpeedBallistaModulePercentualUpgrade: +50%,-6913876149741584524,ConditionObjectCount: AtLeast 1 | 38995 | RequiredMilitaryModuleCount | 2,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.030%] | 122539 [0.106%] | 122541 [0.106%] | 122543 [0.015%] | 122545 [0.015%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Ship,Legendary,Military,550000,,,3274
107338,data/ui/fhd/base/icon_content/items_specialist/roman_female/icon_3d_roman_female_042.png,-6910317171808148444,-6907778565206870627,107519,AccuracyCatapultModuleUpgrage: +20% | DistanceAttackRangeCatapultModulePercentualUpgrade: +15% | OffenseCatapultModuleRangedUpgrade: +30 | AttackSpeedCatapultModulePercentualUpgrade: +30%,107520,AccuracyCatapultModuleUpgrage: +30% | DistanceAttackRangeCatapultModulePercentualUpgrade: +20% | OffenseCatapultModuleRangedUpgrade: +40 | AttackSpeedCatapultModulePercentualUpgrade: +40%,-6916358206300871855,ConditionNeedAttributeCounter: Knowledge AtLeast 10000,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122535 [0.030%] | 122539 [0.106%] | 122541 [0.106%] | 122543 [0.015%] | 122545 [0.015%] | 145048 [0.016%] | 43017 [0.033%] | 43018 [0.033%] | 43019 [0.032%] | 43020 [0.033%] | 43021 [0.033%] | 43022 [0.033%] | 64768 [0.017%] | 64771 [0.017%] | 64774 [0.017%] | 64777 [0.017%] | 64780 [0.017%] | 64783 [0.017%] | 64786 [0.017%] | 64789 [0.017%] | 64792 [0.016%] | 64795 [0.017%] | 64798 [0.017%] | 64801 [0.017%] | 64804 [0.017%] | 95375 [0.005%] | 95450 [0.005%],Ship,Legendary,Military,550000,,,3274
106702,data/ui/fhd/base/icon_content/items_specialist/nonbinary/icon_3d_roman_nb_04.png,-6911534809866496873,-6902360332403367357,106703,ActiveTradePriceInPercent: -5% | BuffReduceCargoImpactUpgrade: -25%,,,,,38995:37224;37222;37223;5473;43094;44483;52121;39570;39572;39573;90561;39571;52122;90562,122533 [0.858%] | 122538 [0.858%] | 122539 [1.716%] | 122540 [1.716%] | 122544 [6.005%] | 145046 [0.145%] | 145047 [0.328%] | 145049 [0.014%] | 43017 [0.909%] | 43018 [1.055%] | 43019 [1.055%] | 43020 [1.074%] | 43021 [1.074%] | 43022 [0.926%] | 64766 [0.145%] | 64767 [0.328%] | 64769 [0.195%] | 64770 [0.439%] | 64772 [0.195%] | 64773 [0.439%] | 64775 [0.148%] | 64776 [0.334%] | 64778 [0.195%] | 64779 [0.439%] | 64781 [0.195%] | 64782 [0.439%] | 64784 [0.195%] | 64785 [0.439%] | 64787 [0.145%] | 64788 [0.328%] | 64790 [0.145%] | 64791 [0.328%] | 64793 [0.145%] | 64794 [0.328%] | 64796 [0.148%] | 64797 [0.334%] | 64799 [0.148%] | 64800 [0.334%] | 64802 [0.148%] | 64803 [0.334%] | 95375 [0.141%] | 95439 [0.014%] | 95440 [0.018%] | 95441 [0.018%] | 95442 [0.014%] | 95443 [0.018%] | 95444 [0.018%] | 95445 [0.018%] | 95446 [0.014%] | 95447 [0.014%] | 95448 [0.014%] | 95449 [0.014%] | 95450 [0.144%] | 95452 [0.014%] | 95453 [0.014%] | Quest: 109511,Ship,Common,Finance,2250,,,13
